"Indicator_NId";"Indicator_Name";"Indicator_GId";"Indicator_Info";"Indicator_Global"
513;"Consommation de substances appauvrissant la couche d’ozone";"07621911-f99b-4f7c-8be7-a5b818af486c";"<?xml version=""1.0"" encoding=""UTF-8""?><Indicator_Info><Row1><Fld_Name>Definition</Fld_Name><FLD_VAL><RowData><temp1>
			(a)Name: Consumption of Ozone Depleting Substances (ODSs).
		</temp1></RowData><RowData><temp1>
			(b)Brief Definition: This indicator shows the reduction in the usage of Ozone Depleting Substances as a result of the Montreal Protocol.
		</temp1></RowData><RowData><temp1>
			(c)Unit of Measurement: Metric tonnes of ODS weighted by their Ozone Depletion Potential (ODP).
		</temp1></RowData><RowData><temp1>
			(d)Purpose: This indicator signifies the commitment to phase out the ODS of the countries which have ratified the 1987 Montreal Protocol on Substances that Deplete the Ozone Layer and its Amendments of London (1990), Copenhagen (1992), Montreal (1997) and Beijing (1999).
		</temp1></RowData><RowData><temp1>
			(e)Ozone depleting substance (ODS) is any substance containing chlorine or bromine, which destroys the stratospheric ozone layer that absorbs most of the biologically damaging ultraviolet radiation. The phasing out of ozone depleting substances, and their substitution by less harmful substances or new processes, are aimed at the recovery of the ozone layer. Substances controlled by the Montreal Protocol are categorised into annexes, with different groups in each annex. These include CFCs (Annex A, group I), halons (Annex A, group I), and methyl bromide (Annex E, group I).
		</temp1></RowData><RowData><temp1>
			(f)Controlled substance means a substance in Annex A, Annex B, Annex C or Annex E of the Montreal Protocol, whether existing alone or in a mixture. It includes the isomers of any such substance, except as specified in the relevant Annex, but excludes any controlled substance or mixture which is in a manufactured product other than a container used for the transportation or storage of that substance.
		</temp1></RowData><RowData><temp1>
			(g)Ozone depleting potential (ODP) refers to the amount of ozone depletion caused by a substance. It is the ratio of the impact on ozone of a chemical substance compared to the impact of a similar mass of CFC-11. The ODP of CFC-11 is defined to be 1. CFCs have ODPs that range from 0.6 to 1 while HCFCs have ODPs that range from 0.001 to 0.52. The halons have ODPs of up to 10 while methyl bromide has an ODP of 0.6.
		</temp1></RowData><RowData><temp1>
			(h)Consumption is defined below.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Method of Computation</Fld_Name><FLD_VAL><RowData><temp1>
			Parties report in metric tonnes their Production, Imports, Exports and Destruction of individual substances controlled under the Montreal Protocol.
		</temp1></RowData><RowData><temp1>
			For each substance, the metric tonnes are then multiplied by the ODP of the substance (resulting in ODP-weighted tonnes, or in short ODP-tonnes).
		</temp1></RowData><RowData><temp1>
			Consumption is then calculated as production plus imports minus exports minus destroyed quantities minus feedstock uses of a controlled substance. The more precise formula is:
		</temp1></RowData><RowData><temp1>
			consumption = total production - destroyed - production for internal feedstock use - production for internal quarantine use (for methyl bromide only) + total new imports - import for feedstock - import for quarantine use - total new exports + export to non-parties
		</temp1></RowData><RowData><temp1>
			Summation is then carried out across each annex group, since control measures are prescribed for annex groups.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Overview</Fld_Name></Row1><Row1><Fld_Name>Comments and Limitations</Fld_Name><FLD_VAL><RowData><temp1>
			For a full list of the controlled substances as well as the control measures applicable to each group of substance, refer to the protocol text, which is available on the Ozone Secretariat's websites at http://ozone.unep.org/ or http://www.unep.ch/ozone or http://www.unep.org/ozone.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Collection for Global Monitoring</Fld_Name></Row1><Row1><Fld_Name>Obtaining Data:</Fld_Name><FLD_VAL><RowData><temp1>
			Countries that are Party to the Montreal protocol report data to the Secretariat using data reporting formats agreed by the Parties.
		</temp1></RowData><RowData><temp1>
			Currently, there is no validation of the reported data. However, inconsistencies in the data is checked and rectified in consultation with the countries (e.g. reporting production for a specific use exceeding total production, or reporting abnormally high values compared to previous trends).
		</temp1></RowData><RowData><temp1>
			However, starting with data for 2005 which is being reported in 2006, reported exports by Parties will be communicated to Importing Parties to allow some form of cross-checking and verification.
		</temp1></RowData><RowData><temp1>
			The country data is not adjusted in any way and the formula is applied directly to the reported numbers.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Availability:</Fld_Name><FLD_VAL><RowData><temp1>
			(a) Country coverage;
		</temp1></RowData><RowData><temp1>
			All countries that are Party to the Montreal protocol are obliged to report data so reporting rate is 100%. Usually only new Parties may have some delay in reporting. There are 189 countries that are Parties to the Montreal Protocol: only 6 states are not signatories to the protocol, and none of them is a significant consumer.
		</temp1></RowData><RowData><temp1>
			(b)Universe/population of interest;
		</temp1></RowData><RowData><temp1>
			Global.
		</temp1></RowData><RowData><temp1>
			(c)Time lag between reference year and actual production of data series;
		</temp1></RowData><RowData><temp1>
			Data series starts from 1986.
		</temp1></RowData><RowData><temp1>
			(d)Frequency of data production.
		</temp1></RowData><RowData><temp1>
			The data is produced annually. Each country will report annually from the year for which the treaty enters into force for that country, usually 90 days after ratification of the treaty or amendment.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Treatment of Missing Values:</Fld_Name><FLD_VAL><RowData><temp1>
			For individual countries with missing values the following is done:
		</temp1></RowData><RowData><temp1>
			A hyphen (-) is used when a country has not reported any data for a given year and is not obliged to have reported data for the given year at the time of the report generation.
		</temp1></RowData><RowData><temp1>
			The letters ""N.R."" are used when a country has not reported any data for the given year and when the Party is required to have reported the data.
		</temp1></RowData><RowData><temp1>
			A blank is used for the EC member states because their consumption is reported in aggregated form by the EC.
		</temp1></RowData><RowData><temp1>
			When summing up across all substances for each country, substances that have not been reported are ignored (NB: If useful, an indication can be provided of the number of annex groups for which data was provided).
		</temp1></RowData><RowData><temp1>
			For regional and group aggregates, see relevant section below.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Regional and Global Estimates:</Fld_Name><FLD_VAL><RowData><temp1>
			For regional and group estimates, the following applies:
		</temp1></RowData><RowData><temp1>
			For years prior to the entry into force of the reporting requirement for a group of substances, missing country consumption values have been estimated at the base year level. This estimate is then used in the aggregation. This applies to substances in Annexes B, C and E, whose respective base years are 1989, 1989 and 1991 and whose years of entry into force are 1992, 1992 and 1994 respectively.
		</temp1></RowData></FLD_VAL></Row1></Indicator_Info>";1
514;"Decès liés au SIDA";"2349d1b1-43ca-4ef8-aae6-ec8e3385a98b";"<?xml version=""1.0"" encoding=""UTF-8""?><Indicator_Info><Row1><Fld_Name>Definition</Fld_Name><FLD_VAL><RowData><temp1>
		End of 1997 country-specific estimates were produced by a UNAIDS/WHO working group, using two basic steps. First, point prevalence estimates for 1994 and 1997 were carried out and the starting year of the epidemic was determined for each country. The procedures used to calculate the estimates of prevalence differed according to the assumed type of the epidemic and the available data. The second step involved using these estimates of prevalence over time and the starting date of the epidemic to determine the epidemic curve that best described the spread of HIV in each particular country. A simple epidemiological program (EPIMODEL) was used for the calculation of estimates on incidence and mortality from this epidemic curve.
	</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Method of Computation</Fld_Name><FLD_VAL><RowData><temp1></temp1></RowData></FLD_VAL></Row1>
	<Row1>
    <Fld_Name>Overview</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Comments and Limitations</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			
		</temp1></RowData>
	</FLD_VAL>
  </Row1>
  <Row1>
    <Fld_Name>Data Collection for Global Monitoring</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Obtaining Data:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			
		</temp1></RowData>
		
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Data Availability:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			
		</temp1></RowData>
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Treatment of Missing Values:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			
		</temp1></RowData>
		
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Regional and Global Estimates:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			
		</temp1></RowData>
	</FLD_VAL>
  </Row1>


</Indicator_Info>";1
574;"Taux net de scolarisation dans le primaire";"D5A1C063-1746-4BED-9108-8D5DDA0AECA7";" ";1
575;"Utilisation de l'énergie";"8B99AE9B-5EAD-49FB-B842-E803F1CA682C";"<?xml version=""1.0"" encoding=""UTF-8""?><Indicator_Info><Row1><Fld_Name>Definition</Fld_Name><FLD_VAL><RowData><temp1>
			 Energy use (kilogram oil equivalent) per $1 GDP (PPP) is commercial energy use measured in units of oil equivalent per $1of GDP converted from national currencies using purchasing power parity (PPP) conversion factors. 
 
 		</temp1></RowData><RowData><temp1>
			It is aslo measured as per $1,000 (PPP) GDP by World Bank. 
		</temp1></RowData><RowData><temp1>
			RATIONALE 
		</temp1></RowData><RowData><temp1>
			The indicator provides a measure of energy intensity (it is the inverse of energy efficiency). Differences in this ratio over time and across countries reflect structural changes in the economy, changes in the energy efficiency of particular sectors and differences in fuel mixes. In principle, the lower the ratio, the better the energy efficiency. 
		</temp1></RowData><RowData><temp1>
			DISAGGREGATION ISSUES 
		</temp1></RowData><RowData><temp1>
			This is a relatively crude indicator and needs to be broken down by sector of industry to be interpreted. 
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Method of Computation</Fld_Name><FLD_VAL><RowData><temp1>
			Total commercial energy consumption is converted to metric ton oil equivalence using standard tables. GDP data must be converted using PPP tables so that real output is compared with real energy input. National total GDP is deflated (currently to 1995 US PPP dollars) by reference to PPP tables derived from the International Comparisons Program. Energy input is divided by GDP to derive the ratio. 
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Overview</Fld_Name></Row1><Row1><Fld_Name>Comments and Limitations</Fld_Name><FLD_VAL><RowData><temp1>
			As the input is commercial energy, it should be compared with the output from that energy, deflated by the PPPs relevant to that out-put. Changes in the ratio over time are influenced almost as much by changes in the structure of the economy as by changes in sectoral energy intensities.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Collection for Global Monitoring</Fld_Name></Row1><Row1><Fld_Name>Obtaining Data:</Fld_Name><FLD_VAL><RowData><temp1>
			Energy consumption is calculated from national energy balance sheets. Real GDP comes from the national income accounts deflated by reference to PPP tables prepared by the International Comparisons Program. Traditional fuels, such as animal and vegetable waste, fuel wood and charcoal, are excluded. 
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Availability:</Fld_Name><FLD_VAL><RowData><temp1>
			Data are available annually. 
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Treatment of Missing Values:</Fld_Name><FLD_VAL><RowData><temp1></temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Regional and Global Estimates:</Fld_Name><FLD_VAL><RowData><temp1></temp1></RowData></FLD_VAL></Row1></Indicator_Info>";1
576;"Utilisation d'un préservatif lors du dernier rapport sexuel à risque";"0E89471E-14E2-4A91-A023-1753036E4FE7";" ";1
577;"zones forestières";"8cb52a10-55c1-40a3-be1d-9a16226795ae";"<?xml version=""1.0"" encoding=""UTF-8""?><Indicator_Info><Row1><Fld_Name>Definition</Fld_Name><FLD_VAL><RowData><temp1>
			Proportion of land area covered by forest is the area of forest as a share of total land area, where land area is the total country area excluding the area of inland water bodies (major rivers, lakes and water reservoirs). The definition of forest as defined in the Food and Agriculture Organization's (FAO) Global Forest Resources Assessment 2005, is land spanning more than 0.5 hectares with trees higher than 5 metres and a canopy cover of more than 10 percent, or trees able to reach these thresholds in situ. It does not include land that is predominantly under agricultural or urban land use.
		</temp1></RowData><RowData><temp1>
			Explanatory notes:
			Forest is determined both by the presence of trees and the absence of other predominant land uses. The trees should be able to reach a minimum height of 5 metres (m) in situ. Areas under reforestation that have not yet reached but are expected to reach a canopy cover of 10 percent and a tree height of 5 m are included, as are temporarily unstocked areas, resulting from human intervention or natural causes, which are expected to regenerate.
		</temp1></RowData><RowData><temp1>
			Includes: areas with bamboo and palms provided that height and canopy cover criteria are met; forest roads, firebreaks and other small open areas; forest in national parks, nature reserves and other protected areas such as those of specific scientific, historical, cultural or spiritual interest; windbreaks, shelterbelts and corridors of trees with an area of more than 0.5 ha and width of more than 20 m; plantations primarily used for forestry or protective purposes, such as rubber-wood plantations and cork oak stands.
		</temp1></RowData><RowData><temp1>
			Excludes: tree stands in agricultural production systems, for example in fruit plantations and agroforestry systems. The term also excludes trees in urban parks and gardens.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Method of Computation</Fld_Name><FLD_VAL><RowData><temp1>
			The area of forest for three points in time (1990, 2000 and 2005) is used to establish estimation of trends over time. The proportion of forest area of total land area is calculated and changes in the proportion are computed to identify trends.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Overview</Fld_Name></Row1><Row1><Fld_Name>Comments and Limitations</Fld_Name><FLD_VAL><RowData><temp1>
			National forest inventories are expensive and, as a result, they are carried out at infrequent intervals in many countries. On the other hand, easier access to remote sensing imagery has enabled recent assessments of forest and tree cover in some countries. The area weighted average reference year for the latest available information on the area of forest for FRA 2005 was 2000. Differences in methodologies and definitions over time make it difficult to compare the results of different assessments within a give country and to accurately estimate changes over time.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Collection for Global Monitoring</Fld_Name></Row1><Row1><Fld_Name>Obtaining Data:</Fld_Name><FLD_VAL><RowData><temp1>
			FAO has been collecting and analyzing data on forest area since 1946. This is done at intervals of 5-10 years as part of the Global Forest Resources Assessment (FRA). FRA 2005 contains information on more than 40 variables related to the extent of forests, their conditions, uses and values for three points in time: 1990, 2000 and 2005.
		</temp1></RowData><RowData><temp1>
			FRA 2005 contains information on 229 countries and areas. All data are provided by the countries to FAO in the form of a country report following a standard format, which includes the original data and reference sources and descriptions of how these have been used to estimate the forest area for 1990, 2000 and 2005. (See www.fao.org/forestry/site/32180/en for definitions, reporting guidelines and format in English, French, Spanish, Arabic and Russian).
		</temp1></RowData><RowData><temp1>
			A total of 172 officially nominated national correspondents and their teams prepared the country reports for FRA 2005. Some of these prepared more than one report as they also reported on dependent territories. For the few remaining countries and territories where no information was provided, a report was prepared by FAO using existing information and a literature search.
		</temp1></RowData><RowData><temp1>
			Once received, the country reports undergo a rigorous review process to ensure correct use of definitions and methodology as well as internal consistency. A comparison is made with past assessments and other existing data sources. Regular contacts between national correspondents and FAO staff by e-mail and regional/sub-regional review workshops form part of this review process. All country reports (including those prepared by FAO) are sent to the respective Head of Forestry for validation before finalization. The data are then aggregated at sub-regional, regional and global levels by the FRA team at FAO.
		</temp1></RowData><RowData><temp1>
			More than 800 people were involved in the FRA 2005 process, which was also the most comprehensive assessment to date in terms of the number of countries and territories covered and the scope of the assessment, which aimed to assess all aspects related to forest resources, their uses and values.
		</temp1></RowData><RowData><temp1>
			Key findings, global tables and all the country reports are available on-line (see www.fao.org/forestry/fra2005). Hardcopies can be obtained upon request, ensuring a completely transparent process.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Availability:</Fld_Name><FLD_VAL><RowData><temp1>
			Data on forest area as of 2005 is available from 228 countries and territories - the exception being the Marshall Islands where no quantitative estimate was available at the time of reporting.


		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Treatment of Missing Values:</Fld_Name><FLD_VAL><RowData><temp1>
			For the 56 countries and territories where no information was provided to FAO (mostly small islands states and territories), a report was prepared by FAO using existing information and a literature search. Four countries/territories did not provide information on the forest area in 1990 (Guam, Guyana, Lebanon and the Occupied Palestinian Territory). For these countries/territories, FAO estimated the 1990 area based on linear extrapolation of the figures provided for 2000 and 2005.


		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Regional and Global Estimates:</Fld_Name><FLD_VAL><RowData><temp1>
			Since information is available for virtually all countries and territories, aggregation is done by simple addition.


		</temp1></RowData></FLD_VAL></Row1></Indicator_Info>";1
578;"Zones protégées par rapport à la superficie totale";"0d723a74-2320-4121-a901-5a5c8bfa2e9d";"<?xml version=""1.0"" encoding=""UTF-8""?>
<Indicator_Info>
  <Row1>
    <Fld_Name>Definition</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The unit of measure in this indicator is a ""protected area"". The World Conservation Union - IUCN, defines a protected area as an area of land and/or sea especially dedicated to the protection and maintenance of biological diversity, and of natural and associated cultural resources, and managed through legal or other effective means.
		</temp1></RowData>
		<RowData><temp1>
			Designated is defined as: the authority that corresponds according to national legislation or common practice (e.g. by means of an executive decree or the alike) officially endorses a document of designation.
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

   <Row1>
    <Fld_Name>Method of Computation</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The size of the protected area is the officially documented extent provided by the national agency unless otherwise stated. The total protected area extent by country/territory is then divided by total surface area of the country/territory (includes terrestrial area plus any terrestrial sea area up to 12 nautical miles.1 Protected areas increase with time and are not deleted from subsequent years. Sites with no area recorded or missing establishment dates are included.
		</temp1></RowData>
		<RowData><temp1>
			1 Country area is calculated to the extent of the territorial sea limit. Due to some protected areas extending beyond this into the Exclusive Economic Zone, percentage of area may exceed 100%, particularly in small island states. 
		</temp1></RowData>
		
	</FLD_VAL>
  </Row1>

 <Row1>
    <Fld_Name>Overview</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Comments and Limitations</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The ratio of surface area protected is a useful indicator of Government's will to protect biodiversity. However it is not an indication of how well managed the area is nor confirmation that protection measures are actually in force. The indicator provides no information on areas that are not designated as protected but may also be important for conserving biodiversity.
		</temp1></RowData>
	</FLD_VAL>
  </Row1>
  <Row1>
    <Fld_Name>Data Collection for Global Monitoring</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Obtaining Data:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			A major source of information is through the UN List process that takes place every 4-5 years; the last one conducted in 2003. The WDPA Consortium established in 2002 brought together a number of international conservation organizations to ensure protected areas information are maintained on a cooperative basis. Collaborative projects such as 'Seas Around Us - MPA Global' have served to improve the collection and quality of marine protected areas data. Partnerships such as the one between UNEP-WCMC and the European Environment Agency have aided the collection of information on a regional scale. Data are constantly updated in the World Database on Protected Areas as new information is received from countries.
		</temp1></RowData>
		
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Data Availability:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Please see http://sea.unep-wcmc.org/wdpa/mdgs/index.cfm. 
		</temp1></RowData>
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Treatment of Missing Values:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Where the size of the protected area has not been provided by the national agency and polygon boundaries exist it is possible to calculate the GIS area. Where boundaries are not present and no size given, the site is included in statistics. Undated protected areas are included and added every year of the time series. Where no update is received for the following year the total number and area protected is assumed to be equal to previous year. Any countries (e.g. Antarctica) that do not fall into MDG regions have been added to the world total.
		</temp1></RowData>
		
	</FLD_VAL>
</Row1>

<Row1>
    <Fld_Name>Regional and Global Estimates:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			
		</temp1></RowData>
	</FLD_VAL>
  </Row1>
</Indicator_Info>";1
579;"Zones protégées pour préserver la biodiversité";"C37B25A1-964A-405B-8F1E-61E160FFD701";"<?xml version=""1.0"" encoding=""UTF-8""?>
<Indicator_Info>
  <Row1>
    <Fld_Name>Definition</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The unit of measure in this indicator is a ""protected area"". The World Conservation Union - IUCN, defines a protected area as an area of land and/or sea especially dedicated to the protection and maintenance of biological diversity, and of natural and associated cultural resources, and managed through legal or other effective means.
		</temp1></RowData>
		<RowData><temp1>
			Designated is defined as: the authority that corresponds according to national legislation or common practice (e.g. by means of an executive decree or the alike) officially endorses a document of designation.
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

   <Row1>
    <Fld_Name>Method of Computation</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The size of the protected area is the officially documented extent provided by the national agency unless otherwise stated. The total protected area extent by country/territory is then divided by total surface area of the country/territory (includes terrestrial area plus any terrestrial sea area up to 12 nautical miles.1 Protected areas increase with time and are not deleted from subsequent years. Sites with no area recorded or missing establishment dates are included.
		</temp1></RowData>
		<RowData><temp1>
			1 Country area is calculated to the extent of the territorial sea limit. Due to some protected areas extending beyond this into the Exclusive Economic Zone, percentage of area may exceed 100%, particularly in small island states. 
		</temp1></RowData>
		
	</FLD_VAL>
  </Row1>

 <Row1>
    <Fld_Name>Overview</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Comments and Limitations</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The ratio of surface area protected is a useful indicator of Government's will to protect biodiversity. However it is not an indication of how well managed the area is nor confirmation that protection measures are actually in force. The indicator provides no information on areas that are not designated as protected but may also be important for conserving biodiversity.
		</temp1></RowData>
	</FLD_VAL>
  </Row1>
  <Row1>
    <Fld_Name>Data Collection for Global Monitoring</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Obtaining Data:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			A major source of information is through the UN List process that takes place every 4-5 years; the last one conducted in 2003. The WDPA Consortium established in 2002 brought together a number of international conservation organizations to ensure protected areas information are maintained on a cooperative basis. Collaborative projects such as 'Seas Around Us - MPA Global' have served to improve the collection and quality of marine protected areas data. Partnerships such as the one between UNEP-WCMC and the European Environment Agency have aided the collection of information on a regional scale. Data are constantly updated in the World Database on Protected Areas as new information is received from countries.
		</temp1></RowData>
		
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Data Availability:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Please see http://sea.unep-wcmc.org/wdpa/mdgs/index.cfm. 
		</temp1></RowData>
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Treatment of Missing Values:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Where the size of the protected area has not been provided by the national agency and polygon boundaries exist it is possible to calculate the GIS area. Where boundaries are not present and no size given, the site is included in statistics. Undated protected areas are included and added every year of the time series. Where no update is received for the following year the total number and area protected is assumed to be equal to previous year. Any countries (e.g. Antarctica) that do not fall into MDG regions have been added to the world total.
		</temp1></RowData>
		
	</FLD_VAL>
</Row1>

<Row1>
    <Fld_Name>Regional and Global Estimates:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			
		</temp1></RowData>
	</FLD_VAL>
  </Row1>
</Indicator_Info>";1
580;"Abonnés à un service de téléphonie mobile";"F5D31997-41A9-482D-BD1C-76991F8FDBC0";" ";1
581;"APD reçue par les pays en développement sans littoral en pourcentage de leur RNB";"A1CC112A-E483-4A2A-870B-4EB7AAE66B32";" ";1
582;"APD totale reçue";"546C2812-0750-4F31-95BF-CD7A19AEA0DD";" ";0
583;"APD totale reçue en pourcentage du RNB du pays bénéficiaire";"F688EB44-7706-43DC-B894-20A0B03F83B6";" ";0
584;"Dépenses du gouvernement central affectées au secteur de la défense";"EAAC0F42-9696-4597-A43D-D6C1AE28F91D";" ";0
585;"Dépenses du gouvernement central affectées au secteur de la santé";"0653141F-FD9E-4F91-9D8A-EA8683F155B7";" ";0
586;"Dépenses du gouvernement central affectées au secteur de l'éducation";"74CCFBA3-6243-4443-847A-8636A9DA61FB";" ";0
587;"Enregistrement des naissances";"8E403FF5-CB57-4A09-BF32-68B3F120A5AE";" ";0
588;"Espérance de vie des femmes en pourcentage de celle des hommes";"48D48F2F-DD02-4AA1-B258-63C8CBA69060";" ";0
589;"Estimation du nombre de personnes vivant avec le VIH/SIDA (estimation basse)";"782672EE-AB42-4FEB-BAAB-54941F2BD679";" ";0
590;"Estimation du nombre de personnes vivant avec le VIH/SIDA (estimation haute)";"17A0C998-301E-49BF-B071-DCC724E3AF4B";" ";0
591;"Indice de la pauvreté par habitant";"45F0B014-76A9-4DCF-8681-31D87CF5A7FE";" ";1
592;"Lignes téléphoniques";"01349ABF-084C-4947-A789-97C36314BF39";" ";1
593;"Mariage d'enfants";"8B4787E5-3B20-473E-8751-DE7990249D49";" ";0
594;"Mutilation génitale féminine";"BF3A7B95-7DBB-4BF2-B1B1-098D63D58C91";" ";0
595;"Nombre annuel de décès d’enfants de moins de cinq ans";"258E6284-84AA-4FDB-AE29-402906171B8E";" ";0
596;"Nombre total de pays ayant atteint les points d’achèvement (cumulatif) de l'Initiative PPTE";"8FAE7963-B3E5-47AE-82BA-18B2F4197833";" ";1
597;"Nombre total de pays ayant atteint les points de décision de l’Initiative PPTE";"F0548E6D-048C-4629-B59E-1E6C75B6C207";" ";1
598;"Orphelins, toutes causes confondues";"B0CB3771-EA02-44C4-BD75-8619CC1C6205";" ";0
1586;"Proportion des femmes et des hommes qui connaissent aucun moyen d'éviter de contracter le sida";"cb160a1f-70d5-444c-b47e-eb79e56d63c5";;0
1587;"Proportion des femmes et des hommes qui connaissent l'abstinence de rapports sexuels comme moyen d'éviter de contracter le sida";"6dddbd9e-6cd9-4b8e-aeed-824ce6792e3a";;0
1588;"Proportion des femmes et des hommes qui connaissent l'utilisation du condom comme moyen d'éviter de contracter le sida";"c135c741-4621-4bbb-aa75-bc9a5d6df880";;0
1589;"Proportion des femmes et des hommes qui connaissent qu' avoir un seul partenaire est moyen d'éviter de contracter le sida";"95a96618-ab60-49b4-a284-fc06b447231d";;0
1590;"Proportion des femmes et des hommes qui connaissent qu' éviter les rapports avec les prostituées est moyen d'éviter de contracter le sida";"72c71281-32b5-4528-a5e9-bc131e8b9fca";;0
1591;"Proportion des femmes et des hommes qui connaissent qu' éviter les rapports homosexuels est moyen d'éviter de contracter le sida";"f15e41bc-5484-4df1-8607-43d1f5c5f5ee";;0
1592;"Proportion des femmes et des hommes qui connaissent qu' éviter les tranfusions est moyen d'éviter de contracter le sida";"31f0f85b-be7c-4435-92ce-658ff08d2f16";;0
1593;"Proportion des femmes et des hommes qui connaissent que ne pas utiliser de seringues/aiguilles est moyen d'éviter de contracter le sida";"2748b8f5-a9a6-4c47-8da4-2cef10f0dbb2";;0
1594;"Proportion des femmes et des hommes qui ne connaissent aucun moyen de contracter le sida";"71fca6f5-cb6d-480d-8636-9e4f2ecad649";;0
1595;"Proportion des femmes et des hommes qui connaissent qu'une personne qui paraît en bonne santé peut avoir le sida";"815f5f54-349b-4c4b-8be6-0fc49268af75";;0
1596;"Proportion des femmes et des hommes qui connaissent le sida est presque toujours mortel";"cb85fcaa-192e-42d5-ba29-981aa898405b";;0
1597;"Proportion des femmes et des hommes qui connaissent les risques de contracter le sida est important";"de28b2ce-0b4b-46fb-9a61-83abef094498";;0
1598;"Proportion des femmes et des hommes qui n'ont pas changé de comportement sexuel pour éviter de contracter le sida";"680ecb53-688f-4662-b999-59324db2e3f5";;0
1599;"Proportion des femmes et des hommes qui ont commencé à utilisé le condom pour éviter de contracter le sida";"2c93d0db-fb22-43bd-ae40-5492dc34a8e7";;0
1600;"Proportion des femmes et des hommes qui se limitent à un seul partenaire pour éviter de contracter le sida";"335402b2-e379-412c-a28c-cf58ab7721b9";;0
1601;"Proportion des femmes et des hommes qui connaissent le condom";"2527b0b6-aff3-4c6b-ac5a-b966fc4f99dc";;0
1602;"Proportion des femmes et des hommes qui ont utilisé le condom au cours des 4 dernières semaines ";"24fcffa8-be17-495f-b07a-28a1b6af1faa";;0
1603;"Nombre de circonscriptions d'inspection pédagogique régionale (C.I.P.R)";"4eeba900-4791-4bd5-9273-9ae0182183b8";;0
1606;"Taux brut d'admission dans le secondaire 1er cycle";"d1f434ec-71cc-491d-b999-3b8a7b3ced30";;0
1607;"Taux net d'admission dans le secondaire 1er cycle";"e01dde4d-7cb5-402a-9ddf-ac550e579f7c";;0
1608;"Proportion des femmes actuellement en union légale ayant de demande potentielle totale en planification familiale ";"a7ba1e2d-4883-41de-9ba3-6013cd766ffb";"";0
